platform,text,date,author,url,reactions_count,comments_count,reposts_count
X,America deserves Kremlin justice? What a joker,Tue Sep 16 22:28:27 +0000 2025,,,0,0,0
X,"In 2024 Kash Patel was paid $25,000 by Kremlin linked propagandist Igor Lopatonok to criticise the FBI over the ""Trump-Russia scandal"". https://t.co/zxXNIzBB5l",Tue Sep 16 08:39:45 +0000 2025,,,4588,53,1650
X,@Gerashchenko_en Peskov will be strung up with the rest of the orc terrorists when Ukrainians march into Moscow and take over the Kremlin. Justice is coming.,Thu Aug 28 15:06:54 +0000 2025,,,1,0,0
X,"Harvard Works for the Kremlin.
Justice Department charges Russian Harvard researcher with smuggling biological samples into Boston https://t.co/TIbC1DOdwt",Thu May 15 16:40:01 +0000 2025,,,1,0,0
X,UK Defence Secretary John Healey remains convinced that US  President Donald Trump could persuade Kremlin leader Vladimir Putin to  begin peace talks regarding Ukraine. https://t.co/uNP4Z1BNBG,Thu Nov 06 07:53:57 +0000 2025,,,1,0,0
X,"#Faces：The renowned #German 🎹pianist and conductor #JustusFrantz was awarded the Order of Friendship by #Kremlin leader #Putin in #Moscow on November 4, 2025. https://t.co/1g3WR7grH0",Thu Nov 06 06:49:06 +0000 2025,,,2,0,1
X,"A dangerous escalation or simply a battle of egos? Following Donald Trump's 🇺🇸 rather vague statements last week announcing the resumption of US nuclear testing, 
Vladimir Putin responded with the same credo. The Kremlin leader is also considering resuming nuclear testing.
- https://t.co/D3emlXu1qw",Thu Nov 06 00:55:28 +0000 2025,,,3,0,0
X,"Putin dreams of restoring the Russian Empire — former US ambassador to Russia

Former US ambassador to Moscow Michael McFaul told Der Tagesspiegel that the Kremlin leader’s main goal is to restore the Russian Empire.

McFaul first saw Putin in 1991 in the office of St. Petersburg https://t.co/z7gW8UqpC9",Mon Nov 03 16:31:23 +0000 2025,,,1244,109,299
X,"Ukraine responds to Putin’s offer of ""media corridor"" and recalls Ilovaisk tragedy 

Ukraine's Ministry of Foreign Affairs has advised journalists not to trust Kremlin leader Vladimir Putin when he offers media representatives access to combat zones, promising a temporary",Thu Oct 30 18:32:49 +0000 2025,,,0,0,0
X,"US intelligence in October briefed Congress members on analysis showing Kremlin leader Putin more determined than ever to continue the Ukraine war and advance on the front, despite peace efforts involving Trump, two senior US officials told NBC News. Intelligence indicates Russia",Thu Oct 30 01:30:00 +0000 2025,,,4,0,1
X,"@WhatlsLifeYo @ZelenskyyUa @JMilei 29 ottobre 2025 | 10.10
Kiev denies Kremlin leader's claim: “We surrounded? Pure fantasy.”",Wed Oct 29 19:40:55 +0000 2025,,,0,0,0
X,"Belgian Defense Minister Theo Francken said that ""Moscow will be wiped off the map"" if Kremlin leader Vladimir Putin decides to attack the capital of a NATO member state, such as Brussels. https://t.co/9fnJJFRQIN",Wed Oct 29 18:30:23 +0000 2025,,,0,0,0
X,"The statement by Kremlin leader Vladimir Putin about the “encirclement” of Ukrainian troops in Kupiansk, Kharkiv region, is not true.

This was stated by the Joint Forces Group.

The military emphasized that heavy fighting continues in Kupiansk and its surroundings, and the https://t.co/FlFtbTu854",Wed Oct 29 16:34:12 +0000 2025,,,0,0,0
X,"Putin’s envoy believes that the war could end within a year⚡️

Kirill Dmitriev, Kremlin leader Vladimir Putin's special envoy, has said he believes the Russo-Ukrainian war could end within a year and called Russia ""peacemakers

Do y’all believe him?",Wed Oct 29 15:49:04 +0000 2025,,,1,0,1
X,"Kirill Dmitriev, Kremlin leader Vladimir Putin's special envoy, has said he believes the Russo-Ukrainian war could end within a year and called Russia ""peacemakers"".
https://t.co/oh69zUCXQs",Wed Oct 29 15:38:14 +0000 2025,,,0,0,0
X,"The statement by #Kremlin leader Vladimir #Putin about the ""encirclement"" of Ukrainian troops in Kupyansk (#Kharkiv region) is not true.

https://t.co/xFNQEgqBDt",Wed Oct 29 15:30:00 +0000 2025,,,0,0,0
X,"⚡️""Russia yesterday tested the Poseidon submarine equipped with a nuclear power plant"", — Putin.

The Kremlin leader claims that the Poseidon is much more powerful than the Sarmat missile, which will soon enter combat duty.

👉  Follow @blyskavka_ua",Wed Oct 29 12:34:15 +0000 2025,,,5,7,2
X,"1/

""Maybe this will help Putin sit at the negotiating table"": Trump prepares new sanctions against Russia

Washington hopes that tough economic measures will force Kremlin leader Putin to sit at the negotiating table and discuss ending the war against Ukraine.

This was stated",Wed Oct 29 05:17:30 +0000 2025,,,5,3,1
X,US President Donald Trump said he is not going “to be wasting my time” by meeting with Russian President Vladimir Putin if the Kremlin leader is not ready to make a deal to end his war on Ukraine. #news https://t.co/Gexm5F2ck6,Tue Oct 28 22:04:03 +0000 2025,,,1,0,1
X,"@Maks_NAFO_FELLA According to the Kremlin leader, the country's objectives ""are the same"" since the beginning of the war in February 2022, which include the ""demilitarization and denazification of Ukraine"", as well as guarantees regarding its neutral status.",Tue Oct 28 13:06:16 +0000 2025,,,1,0,0
X,"@WarMonitor3 According to the Kremlin leader, the country's objectives ""are the same"" since the beginning of the war in February 2022, which include the ""demilitarization and denazification of Ukraine"", as well as guarantees regarding its neutral status.",Tue Oct 28 12:36:41 +0000 2025,,,1,1,0
X,"CRIME CONFESSED

Maria Lvova-Belova is the Kremlin leader's ""presidential commissioner for children"". Along with Putin, she is internationally wanted for arrest and extradition to the International Criminal Court (ICC) in The Hague. She and Putin are accused of active involvement https://t.co/GdrPrWyEPo",Tue Oct 28 07:16:00 +0000 2025,,,17,0,3
X,"It's not only Putin who wants intel to justify his prejudices:

'Bureau of Intelligence and Research (INR) leadership later told analysts that their dissenting assessment [that the Kremlin leader would ultimately not be willing to abandon his maximalist demands] was damaging the",Mon Oct 27 16:11:42 +0000 2025,,,135,7,11
X,CIA and US State Department disagreed on Putin's willingness for peace in early 2025 – WSJ | Ukrainska Pravda https://t.co/FXTEprQPFj,Mon Oct 27 11:39:03 +0000 2025,,,20,1,3
X,"US President Donald Trump said he is not going ""to be wasting my time” by meeting with Russian President Vladimir Putin if the Kremlin leader is not ready to make a deal to end his war on Ukraine. ""You have to know that we're going to make a deal. I'm no… https://t.co/WNPISbWAQ8",Mon Oct 27 14:03:28 +0000 2025,,,0,0,0
